MaxTemp,MinTemp,Humidity,Radiation,WindSpeed,Rainfall
14.45,9.92,92.2,63.37,32.08,22.44
17.95,10.07,78.1,44.72,21.36,23.67
22.52,13.18,74.4,43.98,20.71,15.55
19.41,12.87,89.4,60.51,38.32,22.59
22.05,13.8,91,61.8,33.86,22.81
23.44,15.48,73.7,43.45,16.16,21.84
21.67,14.77,85.1,55.3,31.41,18.43
16.2,11.16,93.7,64.99,28.36,17.09
11.55,6473,92.2,75.7,37.5,11.05
13.53,7.64,94.1,80.7,47.94,10.78
17.91,9.43,95.5,68.84,29.02,18.07
18.56,12.7,85.7,58.72,29.75,18.08
17.1,11.79,93,80.1,59.09,17.65
19.75,12.7,94.6,78,50.51,22.63
22.91,13.41,95.5,75.4,33.91,22.13
25.1,15.41,95.6,64.96,18.22,24.51
21,14.06,96.1,47.45,15.63,22.25
20.08,13.03,82.1,40.27,15.71,26.9
17.96,11.8,94,71.5,45.85,26.15
18.36,11.53,95.6,52.96,22.1,21.74
15.6,11.37,55,37.57,21.77,21.39
18.37,12.26,65.55,36.8,22.43,20.89
20,11.66,77,46.21,19.76,25.83
22.32,14.41,79.2,47.27,27.81,27.35
17.05,12.52,78,49.86,37.88,15.04
18.95,11.75,90.7,55.79,32.02,27.59
17.96,12.17,79.4,58.89,31.14,16.53
17.84,12.81,92,67.03,36,15.9
15.88,10.02,94.3,78,46.75,12.7
21.08,12.33,95.6,67.94,29.94,22.76
22.58,14.71,93.9,62.03,23.81,26.75
22.65,14.22,93.9,59.66,21.49,27.75
24.68,15.9,88.1,48.22,21.41,28.55
27.33,17.88,68.94,41.41,15.77,28.51
26.16,17.75,80,43.17,13.83,20.78
16.25,11.22,88.2,59.95,31.95,14.68
20.14,13.07,90.4,54.26,25.75,29.07
22.78,15.21,76.5,50.9,29.26,28.98
23.84,15.83,82.9,51.13,26.47,28.49
25.75,17.45,85.5,48.47,21.69,25.8
20.48,12.35,94.9,70.9,34.61,11.24
19.55,12.48,95.3,63.83,35.26,29.54
20.93,14.07,88.7,58.86,32.66,29.48
22.07,14.91,89.3,50.84,22.82,29.79
24.44,16.25,94.6,54.13,20.42,29.24
24.95,16.42,96,58.55,29.05,29.38
26.35,17.66,79.7,46.9,20.81,30.5
24.63,17.8,77.2,44.91,23.35,23.59
23.33,17.04,91.5,66.3,48.61,12.17
26.54,18.66,93.1,64.02,34.24,27.53
28.38,19.86,90.7,61.26,24.92,28.01
28.58,19.68,91.5,57.99,21.8,28.42
24.89,17.94,83.2,57.28,21.88,17.47
25.44,18.88,69.82,41.43,23.88,23.57
23.64,17.4,58.3,39.21,23.23,27.06
27.34,19.11,71.9,38.51,16.89,30.47
29.05,19.69,77.2,40.19,12.63,30.41
27.85,19.95,92.4,52.46,26.72,29.43
25.95,18.41,97.1,62.31,33.2,19.69
30.38,22.32,74.1,47.09,24.72,26.82
33.34,23.89,74.6,46.32,15.74,27.85
29.25,21.65,81.8,56.76,33.89,20.36
28.18,22.12,88.4,44.95,24.52,26.62
26.99,20.29,68.54,35.51,13.89,28.12
26.74,19.15,70.6,44.26,23.2,31.24
27.66,20.31,79.4,48.88,23,30.48
23.11,18.49,88.7,64.08,38.51,24.94
24.57,18.92,89,47.4,17.82,30.48
25.64,19.96,85.6,48.04,21.29,26.99
29.05,21.61,77.3,42.2,15.49,26.67
29.11,21.91,87.2,57.1,30.24,28.83
34.52,24.17,91.5,50.52,12.35,31.13
32.31,23.19,95.2,52.46,16.28,30.06
30.75,22.09,95.5,63.47,27.44,29.19
33.34,23.78,92.7,48.2,10.83,30.21
29.05,23.56,68.23,37.75,19.34,28.29
26.92,20.85,55.62,35.86,25.08,27.95
26.27,18.97,79.3,42.7,26.99,31.6
28.59,20.98,81.8,40.4,18.94,27.15
27.65,21.04,70.9,41.04,19.41,29.62
31.22,22.91,61.02,38.73,22.12,30.14
33.59,25.34,64.68,29.42,12.29,30.58
31.95,24.48,47.54,28.63,16.21,30.23
34.91,26.98,52.2,30.83,16.34,28.15
35.77,28.38,58.36,34.38,16.74,29.55
34.44,27.03,81.8,42.87,20.19,27.4
29.13,23.99,89,57.99,28.71,22.52
30.56,24.04,88.2,60.01,32.22,26.36
31.17,25.89,66.54,40.69,21.93,18.45
37.68,28.18,60.77,31.91,12.28,29.51
32.35,24.48,88.5,52.83,27.84,23.66
28.98,22.86,88.9,69.26,40.74,26.34
29.18,23.49,86.1,60.36,37.15,24.75
35.9,24.12,96.9,60.17,15.67,27.99
33.32,23.29,95.7,63.03,26.9,29.62
34.18,26.83,81.4,31.16,10.23,31.8
31.62,24.16,68.28,39.74,18.4,28.04
32.08,24.45,65.5,32.88,11.23,31.61
34.19,24.74,68.26,31.33,7.5,30.19
35.51,26.24,53.74,29.04,6.11,30.47
34.64,26.73,69.94,37.13,16.2,30.48
35.82,27.3,81.7,46.54,18.26,30.13
38.01,28.21,82.8,46.03,13.28,28.4
35.9,28.32,73.3,45.25,22.12,29.39
37.48,29.23,73.2,31.43,10.62,30.67
35.7,27.92,52.6,28.76,12.89,31
35.56,28,43.53,26.35,11.95,30.38
33.13,25.95,67.83,35.39,14.48,30.14
30.62,24.5,84.9,57.89,38.47,29.45
30.5,23.92,86.5,62.3,42.19,26.39
31.4,23.44,95.1,58.63,34.4,29.31
31.02,23.25,96.5,65.4,38.94,29.61
34.71,25.82,93,49.86,17.26,29.47
35.68,27.23,66.61,35.49,12.75,29.01
34.18,25.3,83,48.65,17.73,18.95
35.42,26.78,86.4,42.19,17.07,29.63
33.83,25.14,90.3,60.68,32.4,29.35
37.6,28.08,86.2,30.17,9.89,30.59
28.37,23.19,81.2,44.45,24.05,29.73
28.45,21.56,88.9,63.89,29.51,30.09
32.46,22.58,96.7,61.32,27.36,27.72
37.99,26.59,90.4,52.52,24.36,26.51
41.29,31.02,77.4,36.78,10.42,27.83
40.64,30.55,75.1,30.97,8.69,28.33
42.55,31.38,54.31,27.15,8.96,28.42
32.36,25.8,88.6,52.62,22.95,26.82
34.04,24.67,92.4,64.18,31.8,25.46
36.65,27.05,84.3,54.12,21.05,20.06
34.29,25.3,92.7,65.92,39.5,27.73
38.65,25.95,94.1,58.25,20.11,27.95
36.37,26.3,88.4,45.4,10.69,28.05
33.04,23.44,93.5,69.77,40.64,27.92
35.49,24.32,96.7,54.52,17.46,28.55
32.71,25.53,84.3,47.09,24.97,28.31
31.59,24.4,93.1,66.46,35.21,27.27
32.07,23.46,92.9,67.86,32.42,27.08
34.37,25.67,91.2,45.55,20.79,27.41
35.29,26.06,82.6,48.05,18.72,28.37
33.28,25.56,89,52.25,19.8,27.95
29.37,23.19,91.6,72.2,50.29,20.69
31.54,23.35,93.2,68.53,31.75,20.95
29.38,23.81,88.9,64.86,44.86,18.8
32.08,24.76,80.1,55.6,20.73,17.81
31.22,24.39,83.1,51.43,28.43,26.39
30.68,24.12,73.1,49.7,28.23,26.39
30.69,24.58,74.4,47.07,27.64,26.99
30.89,24.66,71.2,43.92,20.8,26.99
31.59,24.55,86.3,51.46,29.57,26.44
33.05,25.19,85.7,47.07,19.19,26.77
32.92,25.31,69.01,40.72,18.73,24.1
33.91,25.63,69.77,42.2,19.66,26.64
33.32,25.58,61.73,37.08,20.92,26.71
33.78,25.34,58.98,38.87,18.33,26.65
33.84,25.77,50.59,31.43,15.8,26.49
32.92,25.38,59.5,34.8,15.08,26.53
35.22,25.49,84.9,46.25,14.08,25.58
33.25,25.46,91.6,45.96,19.52,20.69
30.35,24.56,77.9,51.39,34.63,22.83
31.22,24.17,88,53.14,28.23,25.57
31.93,24.76,86,49.93,23.79,24.92
30.34,23.6,92,61.55,41.2,24.63
32.26,23.87,94.9,58.47,29.29,24.76
32.65,24.47,87,58.21,28.96,24.77
32.39,24.3,91.9,64.56,33.32,24.22
32.85,24.01,94.9,62.97,32.87,23.88
35.29,25.91,79.8,39.56,12.95,24.83
36.01,27.1,51.97,32.41,14.74,24.77
29.69,23.66,87.2,67.41,42.27,23.65
27.72,22.8,88.2,68.58,49.64,22.49
27.72,22.28,82.2,63.82,49.52,19.67
27.2,22.27,77.2,64.35,45.61,22.86
27.52,20.74,89.8,66.99,40.21,21.32
26.68,19.64,91.9,59.75,30.71,15.03
25.37,19.23,90.7,61.43,35.69,11.5
27.05,20.17,90.7,59.28,28.11,16.79
26.34,19.33,81.6,66.91,36.96,11.25
27.54,19.66,84.7,58.18,27.92,13.06
24.09,15.75,93.9,77.7,38.96,11.4
25.66,16.79,95.4,68.07,31.17,22.17
23.57,16.23,95,61.91,32.12,18.87
25.34,17.71,89.2,52.03,28.25,22.06
25.47,19,79.3,49.02,26.65,20.9
24.36,18.22,81.8,54.52,29.58,12.04
25.31,16.34,94.9,65.77,28.13,10.77
23.85,16.37,97.9,68.14,35.98,15.4
23.11,19.89,85.8,62.79,52.63,11.91
25.53,18.14,94.5,69.52,41.81,20.72
27.05,19.1,88.1,54.86,23.86,20.12
22.1,18.22,89,63.09,42.93,8.05
18.37,16.12,93,81.3,73.1,4583
21,16.31,92.8,81.9,60.87,9.44
22.99,15.99,94.5,80.8,58,12.91
23.51,14.39,95.9,86,51.67,9.46
25.8,16.61,96.5,75.5,37.56,14.17
28.45,19.84,91.4,64.87,32.83,17.13
27.98,19.95,87.2,60.43,26.46,17.19
29.57,20.1,89.3,57.36,24.25,18.79
30.55,20.71,88,56.8,23.26,18.74
30.95,21.78,78.1,46.8,20.47,17.65
31.4,21.44,86.9,58.25,26.12,16.39
28.14,20.33,90.6,68,32.11,16.62
27.73,19.81,92.9,66.05,32.63,17.3
27.25,19.22,90,71.6,38.75,15.98
24.51,17.36,94.4,80,52.6,12.33
26.92,17.34,95.2,74.1,38.42,16.82
23.64,15.57,93.9,81.6,54.81,9.62
23.96,15.57,93.1,72.7,43.88,16.33
24.88,15.64,95,76.6,46.67,16.82
21.53,15.29,95.5,79.5,55.61,12.78
23.71,16.28,91.2,71,41.16,15.98
24.49,15.53,93.6,71.7,35.04,14.69
20.09,14.66,94.5,79.9,58.69,9.55
19.82,13.96,95.6,78.4,49.71,7.11
20.49,16.12,85.1,55.2,29.95,9.99
23.53,17.24,79.2,52.44,24.61,13.6
23.31,16.66,76.2,52.83,37.17,15.51
29.51,18.61,78.4,49.46,18.35,15.71
28.65,18.65,77.1,47.92,24.52,15.07
25.22,16.89,91.8,69.71,37.43,12.88
25.02,16.44,91.6,72.8,44.15,14.81
22.44,15.01,93.5,81.1,52.4,14.36
25.69,16.74,96.3,72.7,39.29,13.65
30.51,20.23,73,47,21.53,15.2
28.45,18.77,97.2,64.03,27.59,14.68
22.18,13.74,100,87.6,48.21,12.75
27.54,16.72,98.4,61.87,28.52,14.75
26.41,16.78,84.2,58.6,28.39,14.56
27.61,20.61,53.23,33.63,12.9,14.63
21.02,15.68,57.77,32.45,12.25,13.07
19.69,14.26,67.92,46.35,31.48,13.92
26.04,17.18,76.1,42.65,9.18,15.12
18.05,14.47,51.92,35.62,25.5,13.94
17.65,14.07,46.71,34.05,20.57,14.54
19.82,12.36,74.5,47.32,23.56,13.33
23.84,13.43,82.9,55.99,20.55,14.01
23.06,13.63,82.6,58.27,25.48,13.89
24.71,13.04,85.5,58.81,19.43,13.82
27.23,16.49,65.07,38.81,18.35,8.61
27.61,19.84,55.05,30.31,17.89,12.99
28.01,18.69,55.84,33.55,16.95,12.85
26.76,16.76,62.21,40.13,14.43,10.54
22.42,15.16,95.2,56.09,25.15,8.74
20.15,11.96,96,83.7,49.52,8.74
19.89,12.75,95.5,82.3,48.98,10.98
19.09,11.81,96.3,85.4,60.02,9.61
23,13.91,93.9,72,29.14,11.5
20.22,10.26,95,69.21,34.6,12.15
19.89,9.83,94.1,68.97,31.87,12.42
20.44,10.21,95.6,70.7,39.47,10.02
18.71,13.24,94.8,74.3,49.85,6.1
19.24,11,95.3,68.85,32.02,8.83
17.31,10.19,94.2,72.5,40.34,9.73
13.96,8.32,96.9,83.4,49.65,3267
13.95,9.41,58.54,43.52,24.64,11.48
16.33,9.93,73.2,44.86,16.84,11.73
18.85,10.63,91.6,67.63,29.42,11.53
17.11,12.35,92.2,48.7,29.22,11.83
17.9,8.66,83.3,58.98,27.83,11.43
19.89,8.85,90.7,63.33,18.23,11.67
18.04,7.93,90.6,64.71,20.71,11.55
18.38,8.76,80.5,57.62,18.84,9.94
20.62,11.34,90,64.48,31.68,10.52
18.5,9.79,94.5,76.6,45.66,10.83
16.58,9.47,94.6,83.2,58.51,9.84
17.65,8.12,97.1,83.4,46.74,10.86
18.58,8.37,97.4,76.7,32.43,10.52
13.28,8.21,97.2,85.1,58.14,4.576
11.31,6.81,95.7,70.1,43.65,6348
12.36,4987,89.5,56.46,21.85,10.98
14.87,6.44,92.4,77.4,56.4,10.23
19.43,14.06,89.7,46.12,24.09,9.39
14.42,8.25,94.9,73.3,42.36,3552
7.72,3.546,97.5,86.6,54.55,1663
9.31,3253,93.1,69.6,21.6,10.24
12.51,8.48,96,90.3,82.6,2466
15.88,13.9,86.5,69.87,50.56,4455
18.79,12.72,96.2,80.2,52.06,6041
17.13,15,94,75.8,56.67,2844
18.92,12.84,97.6,75.9,49.47,6.412
14.36,10.1,97.8,85.5,50.64,4416
15.01,8.73,96.9,70.5,40.17,10.96
16.86,8.4,97.8,81.9,54.6,5.747
22.61,16.24,91,64.38,36.6,9.93
20.82,17.01,73.3,55.14,36.4,9.63
14.16,11.31,92.4,69.93,44.11,5.81
13.89,10.85,67.48,46.02,33.37,9.16
16.79,8.36,94.5,68.7,31.69,11.18
14.41,7.93,95.1,83.1,50.48,8.6
15.55,9.79,97.2,82.9,58.81,5.889
16.79,10.99,94.3,69.79,41.68,10.94
14.87,10.02,89.4,59.32,38.96,10.66
11.57,7.43,96.6,79.9,48.14,3.74
6266,3998,67.3,45.86,31.79,10.38
7.59,3.021,69.09,41.98,24.06,11.95
8.12,975,97.2,73.7,29.87,6881
15.34,7.34,98.3,72.5,40.55,9.76
14.49,9.65,93.3,70.8,49.16,4932
14.94,11.28,95,62.86,45.35,6.288
16.37,12.87,96.8,49.81,32.7,11.45
16.73,10.2,85.5,53.82,25.04,10.97
18.78,9.02,92.2,66.7,24.83,9.53
17.13,10.42,85.7,71.2,44.35,5525
17.85,9.37,97.3,80.8,48.33,11.94
16.6,8.26,97.9,86.9,47.94,7.52
17.91,11.84,91.9,64.89,26.56,11.86
15.05,8,95.7,77.9,45.07,11.08
16.19,8.33,97.2,83,38.08,12.07
11.24,7.81,97.4,87.7,64.55,5.927
12.49,8.24,94.2,74.9,44.49,8.32
10.49,8.75,83.7,68.57,58.03,6811
7.87,5.873,95.8,83.4,68.4,212
6.67,4938,92.9,78.2,64.61,2225
13.14,5.673,94.4,70.6,25.84,13.69
14.67,6402,95.2,61.41,30.63,13.69
14.67,7.5,91,64.28,30.56,14.12
14.27,6.656,92.7,67.92,37.49,14.06
13.41,5.81,93.6,70.3,33.83,14.21
11.49,6777,93.5,78.3,51.62,11.91
12.29,6.201,95.8,82.4,52.23,7.83
20.25,10.35,94.2,79.2,47.33,7.49
33.01,14.28,96.4,58.8,19.17,13.85
38.66,14.35,94,62.34,12.58,15.01
28.89,11.17,96.3,72.8,19.19,8.98
19.06,10.2,96.8,80.4,41.35,7.45
32.94,12.59,93.3,56.39,16.65,13.74
22.75,11.35,96,58.5,27.13,6518
28.43,9.56,96.9,69.82,23.32,11.72
30.13,7.79,97.5,66.6,13.53,9
4282,1649,98.1,97.4,95,2505
13.52,5289,97.9,84.9,46.78,7.9
5874,3957,97.4,96.7,90.9,1247
24.15,9.19,97.1,71.5,32.7,9.19
28.61,10.99,94.2,56.55,13.39,17.34
22.37,9.01,96.4,83.9,45.33,11.27
27.12,14.2,96.1,62.21,32.03,14.61
34.04,17.2,95.2,55.16,21.63,16.7
29.18,16.76,86.9,46.49,16.84,18.16
34.55,15.23,95.4,60.44,14.52,15.31
40.13,17.41,95.7,68.46,15.78,14.75
34.82,19.73,95.7,55.82,19.35,16.77
22.93,15.1,95.6,55.58,28.3,7.44
34.98,15.18,96.6,67.47,21.06,17.91
8.66,7.82,90.7,72.4,58.47,4.719
12.42,9.04,94.1,80.2,67.4,10.99
16,10.74,94.8,69.39,40.51,15.25
12.74,5704,96.2,69.37,36.58,17.5
12.74,5874,92.5,66.6,35.15,18.39
11.9,6933,95.3,81.5,57.46,13.93
10.83,7.63,93.8,84.6,68.08,9.91
9.24,6676,92.6,82.2,70,6072
11.43,4698,95.8,81.7,47.91,11.18
13.93,6.54,94,69.4,31.19,21.55
14.14,7.58,94.9,76.2,50.02,21.96
16.52,10.19,95.7,69.06,31.92,21.55
18.16,11.07,96,80.4,52.63,12.3
21.69,13.37,95.8,82.8,47.66,9.32
23.73,15.8,94.3,65.46,30.4,7.47
12.84,11.67,95.4,93.2,86.8,2577
19.09,12.92,95.9,78.2,46.12,17.04
16.98,12.05,95.3,82.6,56.1,16.11
15.58,11.94,95.8,85.8,69.75,12.75
18.96,14.32,96.4,68.13,31.59,19.85
19.22,14.21,81.7,56.8,39.4,20.71
19.41,12.41,93.3,70.3,38.95,22.97
19.62,12.79,93.6,70.2,34.89,22.28
23.2,13.51,95.3,62.28,19.49,23.81
20.22,14.64,88.8,43.61,21.48,25.04
16.85,10.52,93.1,66.96,37.41,20.72
17.36,10.68,91.8,68.62,36.82,22.35
19.07,11.74,94.9,70.3,32.89,24.24
19.88,12.29,95,71.5,40.02,22.82
18.29,11.79,84.5,57.34,20.59,22.57
15.47,11.4,84.9,52.29,26.4,15.4
18.29,13.08,91.7,63.88,34.43,20.83
16.9,10.88,95.3,71.1,40.54,22.81
15.87,11.42,86.7,67.69,52.44,17.32
18.16,12.2,93.2,63.84,42.28,18.08
18.75,13.54,96.5,75,54.59,23.36
16.26,11.95,96.7,87.4,72.5,10.19
16.51,12.21,95.9,81.1,64.67,17.75
14.4,11.34,97.9,90.2,80,8.91
17.19,12.37,97.8,87.5,61.88,9.49
15.47,11.9,98,87.9,77.2,10.98
18.17,12.29,99.2,79.3,56.13,21.49
21.2,14.31,99.6,70.2,38.34,23.26
21.34,15,93.4,67.39,41.29,18.74
21.53,15.44,91.7,63.7,32.31,19
21.85,15.73,97.3,72.8,43.66,19.04
22.92,16.57,92.3,64.13,39.3,23.98
24.16,17.44,90.8,65.41,43.73,24.43
22.13,16.78,88.7,68.44,49.95,18.95
23.64,16.65,97.5,62.96,37.56,28.59
28.52,18.94,85.6,48.6,22.3,28.93
24.11,17.59,82.6,55.91,33.4,28.44
27.14,18.24,77.6,47.99,25.69,25.37
26.08,18.74,90.7,55.24,30.5,23.09
26.35,19.2,95.5,63.8,35.13,26.19
24.11,17.57,96.5,72.4,42.94,21.3
25.04,17.3,97,53.78,21.87,27.28
17.69,13.63,51.17,32.77,16.87,30.09
19.74,13.13,74.9,40.95,25.01,29.26
20.72,13.68,80.1,51.32,27.19,22.43
23.3,16.53,93.6,52.64,26.54,28.26
24.22,16.35,88,54.62,27.81,28.89
24.77,17.64,97.1,59.1,31.24,23.67
24.24,17.74,79.1,51.56,30.71,26.66
23.51,16.87,92.8,54.54,32.18,27.87
22.91,15.98,83.5,45.25,21.28,28.29
20.54,14.52,81.7,46.84,26.74,24.25
17.9,14.19,70.6,40.34,22.71,25.3
22.32,16.78,64.54,42.21,24.74,29.18
21.85,15.16,75.3,45.55,26.73,27.71
24.24,15.7,85,51.95,25.64,31.08
24.37,16.46,86,52.59,27.05,30.6
29.44,18.99,97.6,46.67,13.13,30.96
21.66,16.38,97,53.37,32.63,30.44
24.51,17.6,73.4,42.31,24.35,30.65
23.44,17.91,77.6,47.06,32.75,30.1
24.62,17.58,81.8,50.5,26.34,28.83
25.48,18.22,65.15,42.31,25.12,30.79
27.52,19.47,77.3,45.61,24.28,28.7
29.89,21.1,91.1,49.81,15.17,30.85
28.78,21.58,95.6,51.7,18.38,29.9
24.87,16.87,97.2,78.5,40.75,14.64
25.16,18.07,98.1,69.07,38.96,24.05
30.02,22.1,96.7,53.24,25.68,29.67
33.38,24.96,86.5,45.61,21.57,31.3
34.96,26.45,79.2,41.52,18.81,30.22
33.36,24.56,74.5,49.21,21.58,25.36
31.33,23.38,86,56.71,34.57,29.12
31.93,24.06,92.4,55.45,28.94,30.52
31.28,23.4,86.4,53.21,27.66,29.17
33.58,23.7,87.4,48.95,18.69,31.23
28.31,21.86,95.8,67.81,43.69,29.69
31.48,24.09,96.7,53.07,24.27,31.05
26.74,22.2,65.47,49.49,37.17,16.98
26.53,20.96,71,43.12,27.03,32.37
26.26,19.83,70.1,41.28,21.85,32.29
26.07,18.83,79.5,54.01,32.55,24.37
23.56,18.56,85,58.74,37.11,16.08
23.31,17.22,95.7,75.8,50.96,13.77
23.58,17.5,98.1,81.9,53.65,17.46
24.55,17.99,98.8,76.8,46.34,24.71
26.01,19.82,98.3,61.18,33.96,29.86
27.19,20.15,97.3,62.61,34.66,30.5
29.1,22.02,88.8,47.32,21.26,31.24
29.82,22.91,94.3,45.08,22.92,27.48
26.66,20.68,92.3,68.51,42.54,26.72
30.15,22.3,97.8,64.33,30.1,30.72
29.36,21.54,99.6,58.38,30.48,30.77
30.03,22.38,74.8,42.6,22.22,29.9
29.11,21.87,80.1,42.3,16.46,27.87
28.78,21.46,83.6,44.16,22.17,29.75
28.12,21.83,89.2,49.58,29.21,30.04
29.64,22.19,90.9,50.46,24.27,29.07
31.53,23.81,74.8,40.15,22.53,28.77
31.02,24.25,65.52,37.73,13,30.71
33.19,25.2,72.1,41.37,22.41,30.88
31.21,24.63,72.4,44.71,28.36,29.11
27.83,23.16,81.5,57.2,34.35,9.63
31.62,25.76,80.4,41.69,24.2,28.99
32.48,26.02,84.4,43.59,21.58,29.63
30.49,24.22,86.9,55.64,34.26,30.48
31.6,24.79,80.3,51.18,29.77,29.01
35.84,27.58,64.06,39.08,12.54,25.41
34.64,27.13,78.3,41.37,17.41,28.07
32.72,25.49,80.7,51.3,26.07,29.51
33.31,25.66,83.5,54.7,32.85,29.8
34.76,26.45,81.7,52.26,27.84,29.1
37.46,28.07,89.9,46.83,12.28,30.29
37.59,27.82,95.3,48.21,12.98,30.76
34.64,27.41,89.2,48.09,24.19,30.12
34.69,26.36,91.6,61.23,30.91,28.55
32.26,25.77,88.8,62.97,44.43,27.81
32.72,25.27,91.5,61.71,36.74,28.67
33.97,25.88,97.4,68.3,41.98,29.2
32.58,25.42,99.2,68.81,40.39,29.36
36.86,26.33,99,60.66,20.92,29.76
36.02,26.56,91.6,56.81,15.8,28.81
32.46,25.2,97.8,69.62,39.69,27.28
29.23,24.45,92.1,70.1,48.62,21.35
33.45,25.27,93.1,64.16,37.96,28
31.4,24.46,95.3,60.74,26.79,29
29.24,23.33,88.6,62.38,42.26,28.76
31.6,24.41,85.2,52.26,28.23,27.49
35.29,26.07,96.3,54.49,26.81,27.12
32,25.09,95.9,71.1,44.55,26.78
31.99,25,97.8,65.13,32.71,28.58
33.71,25.79,98.2,51.94,24.71,28.62
34.76,25.83,81.3,54.02,32.89,28.22
32.12,24.97,91.4,66.03,39.82,28.44
32.52,24.64,92.3,64.75,39.77,27.62
34.17,25.08,98.6,69.48,30.98,25.77
29.56,23.86,93.4,68.07,45.39,27.38
30.55,24.39,83.4,59.85,37.14,27.38
32.14,26.03,82,37.76,18.18,21.86
34.97,27.24,56.34,33.58,16.51,24.08
36.22,28.37,71.4,40.24,22.78,21.53
39.77,29.77,83.8,41.37,17.4,23.62
37.4,27.77,93.3,53.27,20.28,25.04
28.9,23.61,93.4,71.5,44.32,23.9
28.18,22.82,89.1,68.68,51.37,20.51
30.34,23.75,96,67.19,35.79,26.72
28.64,22.88,94.5,75.6,50.28,18.08
28.71,22.7,95.2,76.1,41.95,18.69
30.02,23.5,93.6,70.4,40.93,17.11
29.71,23.71,95.8,66.04,41.31,19.57
32.26,24.51,91.4,61.62,31.11,26.48
31.8,25.07,91.1,62.77,36.81,26.42
34.97,25.61,95.9,64.23,21.31,24.11
36.95,26.44,95.3,62.39,23.04,25.65
36.41,27.74,74.5,40.04,20.3,26.16
34.3,26.63,77.6,46.02,23.36,26.21
37.72,27.44,70.8,37.13,16.44,25.62
42.42,29.77,63.64,34.41,8.82,24.87
34.7,26.82,92.6,51.15,23.02,24.84
30.34,24.78,94,69.54,45.14,24.04
32.59,24.66,94.4,65.5,28.23,24.61
28.18,23.27,93.6,68.16,44.71,23.02
29.56,22.88,86.1,61.09,35.23,21.24
27.59,21.48,93.4,70.9,50.16,15.02
28.64,22.59,86.7,68.52,46.18,18.38
30.41,22.53,94.1,56.99,28.31,24.41
32.06,23.18,72.2,42.2,15.68,24.86
32.92,24.19,81.2,37.86,15.81,24.17
32.74,24.35,91.4,43.79,19.4,24.48
29.68,23.35,69.81,44.02,30.51,24.08
29.16,21.42,91.7,47.65,22.47,24.25
27.64,20.5,93.6,63.69,29.33,24.05
27.45,20.24,95.1,68.51,34.85,20.96
28.31,21.13,96.7,71,30.55,21.8
29.16,21.38,95.5,57.94,25.87,20.8
30.68,21.73,93.6,67.06,32.79,22.9
31,22.41,98.6,63.45,34.44,22.05
27.41,21.2,87.3,62.68,36.59,8.07
27.25,20.85,95.7,68.75,43.62,16.73
28.96,20.39,93.4,60.57,26.06,21.49
27.38,20.56,95.8,68.08,38.5,21.1
26.02,20.32,97.2,78.2,55.63,11.38
28.51,20.65,98.7,73.8,35.87,19.89
27.58,20.63,95.7,72.6,47.52,19.7
25.88,20.71,95.3,80.6,53.7,7.63
30.09,22.2,95.8,53.57,21.58,21.55
28.64,20.69,83.5,53.02,26.64,19.9
24.91,18.6,93.2,65.72,35.45,12.41
25.73,18.5,95.6,65.03,34.98,17.05
27.33,18.23,86.8,55.56,29.53,16.57
28.38,19.23,81,48.61,22.48,20.99
30.55,20.52,81.9,44.55,13.51,20.89
30.15,19.82,96.1,54.74,13.89,20.92
31.27,20.33,98.8,65.38,22.79,19.81
29.84,21.21,99.5,53.75,14.8,17.24
25.42,20.19,69.87,50.09,28.2,12.77
25.87,17.32,88,56.61,31.46,19.83
27.25,19.18,90.4,56.44,22.62,19.48
23.71,19.07,97,82,63.85,8.93
26.99,19.71,99.7,80,53.68,17.92
26.34,19.2,98.7,78.1,51.2,12.75
23.25,17.14,97.9,62.01,27.76,16.39
21.46,14.88,97.2,70.6,38.02,13.64
22.78,15.89,98.7,68.97,38.14,12.7
24.37,17.91,90.4,65.31,35.77,8.33
25.28,17.83,96.6,62.18,13.97,18.73
23.19,16.44,89.9,67.38,44.88,10.88
23.77,16.01,97.7,75,43.14,13.44
22.07,14.63,97.9,76.4,40.84,12
22.91,12.98,98,67.87,22.11,18.36
21.78,12.87,98.4,71.2,34.24,17.76
22.71,13.35,97.5,66.19,23.02,17.88
20.33,13.48,98.2,74.5,43.28,17.63
21.25,13.6,97.1,76.3,46.23,15.87
20.08,14.81,98,81,59.13,10.1
24.09,15.59,98.9,72.5,33.34,16.4
24.95,15.75,89.4,60.67,28.91,16.52
21.07,11.68,95.8,63.87,19.46,17.35
24.57,12.61,96.9,55.67,11.21,17.14
24.3,13.52,80,47.99,11.41,12.45
23.31,14.04,82.2,53.72,29.14,15.16
20.36,16.23,77.7,55.69,37.15,7.96
18.17,15.41,96.2,60.41,36.83,12.59
21.73,15.44,73.8,49.49,30.39,15.74
22.39,13.28,93.6,60.89,25.07,15.94
23.11,12.84,94.5,64.4,26.54,15.84
21.67,12.98,94.3,69.91,37.07,15.41
18.97,12.7,97.1,78.9,50.75,8.61
21.4,12.76,98.1,76.6,37.64,14.48
19.96,12.15,98.1,71.8,38.87,9.42
19.9,14.01,89.7,52.61,28.61,11.1
20.44,16.03,57.8,46.41,38.59,3.31
18.64,12.77,75.6,45.26,28.87,14.26
19.02,10.03,87.2,61.56,28.23,13.91
22.21,11.95,84,59.46,23.27,12.55
