MaxTemp,MinTemp,Humidity,Radiation,WindSpeed,Rainfall,ET_PM,Sugarcane_Growth
20.09,15.67,93.9,83.2,68.27,6843,22.56451931,
22.85,15.64,94.3,72.6,40.57,15.77,20.03446297,
25.29,16.23,94.4,76.3,38.09,16.51,21.08856261,
25.56,17.76,94,70,36.76,16.23,19.36365042,
23.76,17.03,93.8,79.9,50.33,13.92,21.91379095,
20.93,15.81,94.2,84.8,62.4,11.17,23.08260559,
21.27,17.54,93.1,80.7,65.53,10.48,21.92390128,
23.24,16.22,94,77.9,45.76,14.75,21.42675384,
22.06,15.07,95.2,80.1,48.29,11.55,21.99674141,
17.11,15.01,92.4,83.2,73.5,5948,22.49149084,
21,15.85,91.2,78.7,57.81,12.65,21.48382661,
20.29,16.55,89.8,70.4,50.9,12.13,19.30153263,
18.7,16.76,84,70.5,65.22,5392,19.15702822,
21.33,16.6,94.4,77.5,63.12,10.82,21.08610326,
19.36,12.63,96.1,72.5,41.71,6401,19.99236969,
15.65,10.2,77.6,47.08,22.1,14.88,13.14572143,
18.43,10.59,87.6,55.71,27.22,15.97,15.50448676,
16.79,11.87,92.3,72.4,51.27,10.85,19.84506666,
15.67,10.91,94.3,82.3,56.19,4994,22.48910326,
15.85,10.4,94.4,74,48.34,14.7,20.32092505,
14.41,8.21,93.9,81.1,50.82,8.8,22.23592658,
14.87,9.86,93.8,68.12,39.42,12.43,18.81180177,
16.85,9.69,91.8,69.46,38.41,10.57,19.19416665,
18.09,9.82,92.8,69.2,30.89,14.23,19.21374983,
18.56,10.07,92.7,73,34.34,14.46,20.22446651,
18.09,10.59,93.2,75.6,45,12.42,20.80404765,
17.57,10.13,93.5,78.6,54.9,13.07,21.49544941,
18.09,9.78,95.3,79.6,47.45,13.74,21.8709382,
17.58,9.96,95.4,80.6,39.74,9.84,22.25368214,
20.02,11.69,94.6,70.2,35.34,13.58,19.43637619,
17.9,9.3,90.5,61.4,24.02,13.88,17.12288869,
15.72,7.02,93.1,65.13,30.04,12.46,18.0934544,
16.32,7.29,93.5,61.02,24.3,13.37,17.01381839,
16.78,8.65,94,69.34,31.62,13.1,19.24365431,
19.16,8.92,93.9,70.2,26.95,13.32,19.54034392,
19.76,9.99,91.4,64.62,24.63,13.24,18.01383687,
14.54,10.8,89.3,69.43,50.81,7.87,19.03655043,
12.3,10.63,93.6,74.7,56.91,2867,20.40316738,
16.71,11.18,94.7,83.4,56.71,11.38,22.78226303,
19.42,10.03,94.9,76.3,38.27,12.03,21.08608101,
18.1,10.98,93.8,76.2,41.93,10.09,21.0097972,
20.29,12.46,93.2,49.18,17.11,11.93,13.77583857,
14.53,8.68,84.8,53.25,24.17,10.87,14.8487171,
10.5,4938,91.6,67.61,32.18,12.46,480.168826,
10.77,5.717,91.3,75.3,46.24,6218,20.70528054,
13.29,7.81,91.6,53.62,25.78,12.45,14.93643505,
11.44,8.13,94.3,63.52,37.71,6313,17.56045339,
11.11,6356,94.1,67.48,41.91,9.45,592.4770769,
10.97,6553,81.6,50.61,30.92,11.98,1388.978755,
10.44,4796,92.2,58.74,31.91,10.89,424.3013486,
12.04,6533,84.8,55.88,31.05,7.12,1152.428151,
14.54,8.57,92.9,68.76,43.42,9.48,18.94063126,
18.59,14.56,77.2,56.63,42.4,3.31,15.60993745,
20.1,11.56,92.3,73,37.34,10.95,20.18606942,
16.2,10.08,93.4,82.3,55.26,6.389,22.50222995,
11.09,8.2,94.5,91.6,83.8,2.936,24.60507555,
13.62,7.65,96,84.7,55.61,8.12,23.15324315,
11.77,7.01,94.9,62.03,27.85,7.51,17.25627311,
12.56,6223,88.7,54.9,32.57,11.06,854.5154577,
11.64,3832,94.3,77,39.77,7.18,282.8501316,
10.85,5.338,93.6,73.2,42.78,6188,20.17176142,
11.72,7.22,90.3,61.77,39.38,9.42,17.05869128,
9.51,4455,84.9,57.76,32.72,12.76,743.0364428,
13.16,4997,84.3,61.52,33.57,9.38,931.3131061,
16.66,7.24,89.8,57.32,19.5,10.69,16.03135906,
16.79,7.69,89.7,64.1,31.09,11.05,17.79549467,
15.93,6284,92.3,72,34.69,10.97,635.3548256,
16.18,6851,92.2,72.2,33.71,11.07,685.5778332,
19.56,8.48,93.3,64.55,23.17,11.31,18.01107469,
15,8.41,93.1,69.97,41.7,11.21,19.29487077,
12.96,6394,94.6,84.5,64.68,9.45,827.640183,
10.57,6.637,94.5,84.9,72.2,6197,22.96931429,
13.22,5954,95.3,79.8,50.75,10.29,532.9293457,
13.81,5749,95.1,69.62,34.76,11.06,372.8566776,
8.71,7.03,93.5,86.3,74.9,2354,23.30909276,
10.17,7.87,92.7,82.2,71.1,2519,22.25408068,
14.54,9.2,93.8,84.9,64.19,8.19,23.08397261,
13.02,8.02,95.6,86.5,67.99,10.09,23.46339033,
12.36,8.43,94.2,83.3,68.62,4259,22.58659003,
14.21,7.8,95.2,88.6,68.94,7.46,24.01885823,
15.07,9.97,94.9,81.6,56.07,5803,22.29947079,
14.16,9.07,94.7,84.2,63.38,4.4,22.9051682,
10.52,6849,94.2,88,67.31,2507,990.3110835,
11.76,6419,95.5,85.2,62.01,10.45,669.7958419,
12.09,5765,95.5,75.8,44.56,10.58,435.7930196,
6393,4279,92.3,75.3,60.28,3.246,1711.878485,
5.338,3074,92.6,79.1,55.49,4205,333.5589788,
8.84,3018,95.3,80.7,45.04,10.88,178.5749991,
4282,794,94.2,84.9,63.03,3.223,656.7403376,
9.79,6314,88.4,74.5,57.54,4.014,1542.605601,
12.88,6.52,93.9,67.19,36.78,11.82,18.58599151,
14.15,5606,93.8,71.8,32.71,7.35,428.686973,
14.74,6091,94.7,73.9,37.36,12.6,459.8872977,
13.61,4.85,95.1,79.5,36.36,10.43,21.996975,
9.98,6259,95.4,82,53.59,5362,580.5573935,
13.35,6157,94.6,80.7,50.55,11.22,630.2509251,
15.46,6.51,95.7,81.4,45.08,12.09,22.39888271,
14.94,10.39,95.6,74.1,52.82,6744,20.2911637,
13.57,9.14,84.7,50.32,29.24,10.31,13.98643561,
12.09,6.242,72.2,40.95,16.65,13.19,11.47406015,
17.34,10.59,69.92,53.02,44.44,4149,14.59621298,
21.09,17.57,63.65,48.63,32.87,8.98,13.48636604,
16.33,13.82,59.02,39.49,26.04,11.75,10.99919782,
16.91,10.05,62.95,44.86,33.56,12.48,12.4351749,
12.15,8.31,55.86,43.01,28.11,12.39,11.96364603,
15.95,9.11,80,49.28,28.05,9.91,13.70784655,
20.35,13.71,66.9,50.59,30.34,13.74,14.05217791,
21.47,12.62,89.9,63.84,30.27,14.56,17.73261827,
19.56,10.16,92.2,67.37,21.69,14.52,18.81573913,
13.22,8.94,92.9,60.25,37.98,10.71,16.6536393,
8.53,6.462,91.1,79.7,52.41,2748,21.83030082,
10.44,8.28,89.3,76.5,63.14,6496,20.81377666,
14.34,8.83,89.9,62.5,32.63,13.55,17.33432326,
16.12,11.22,87.4,56.94,26.96,15.06,15.84941665,
12.1,8.29,93.1,78.7,58.02,8.23,21.48077662,
12.24,7.81,80.5,56.17,34.92,9.62,15.5562391,
10.84,6.821,61.63,43.9,27.78,14.32,12.21362838,
14.74,9.44,64.11,46.14,23.51,12.8,12.87183131,
18.03,12.44,84.6,55.66,35.94,14.48,15.40507572,
20.42,10.88,92.5,63.97,35.8,13.35,17.70636574,
15.32,7.98,91.8,70.7,41.29,16.29,19.50125218,
18.29,8.52,89.5,60.17,23.96,16.65,16.78053202,
15.07,7.62,92.9,74,45.61,16.43,20.3558997,
18.29,7.9,95.6,76.6,39.39,16.49,21.15395978,
10.9,7.93,94.5,78,63.3,6.868,21.21961675,
11.49,6.39,89.8,72.5,46.49,15.53,19.93227122,
10.5,4724,94.9,77.7,52.11,11.12,442.286432,
17.96,6784,95,70.1,21.23,17.5,287.7280214,
17.24,9.01,91.8,67.52,31.83,17.04,18.73610417,
11.42,7.19,95.1,84.9,67.54,6357,23.03583357,
14.65,7.24,94.3,74.3,40.21,17.27,20.50816659,
15.45,7.95,95.3,80.3,50.72,16.63,22.0179334,
20.54,9.25,94.3,67.3,24.82,18.12,18.75859868,
14.12,7.22,93.2,82.4,62.37,17.33,22.42966607,
14.07,9.25,94.6,74.5,45.15,14.38,20.49934161,
13.94,8.74,90.7,69.96,44.61,17.63,19.25677223,
16.26,9.02,91.3,73.5,38.11,13.2,20.31440573,
16.37,10.51,91.6,74.1,45.27,13.6,20.38783633,
18.56,11.38,95.3,66.13,37.88,17.2,18.28004668,
15.2,10.09,90.8,69.83,46.01,9.46,19.2040588,
9.52,6.957,93.3,89.1,75.7,1279,24.05345448,
16.2,10.27,93.2,62.16,37.17,11.65,17.19040555,
14.42,11.5,69.01,45.62,30.5,17.8,12.67025244,
15.75,11.86,57.29,46.51,35.93,5864,12.87335005,
22.13,15.3,82.3,54.86,30.21,20.26,15.23911434,
21.53,12.14,89.3,63.81,31.86,20.74,17.7063923,
15.62,10.12,89.9,73,52.34,14.5,19.99614495,
16.76,9.48,93.9,76.1,38.4,19.84,21.02908946,
21.27,11.87,94,66.8,32.66,21.04,18.52652702,
16.44,10.16,82.8,68.53,47.72,21.15,18.82651504,
19.47,11.15,89.7,52.31,18.83,22.14,14.63647115,
24.23,15.34,76.7,49.94,22.22,21.59,13.94338886,
20.55,13.54,72.3,44.4,17.56,21.26,12.43362211,
18.69,11.77,89.2,54.8,31.03,22.02,15.21427777,
15.58,9.45,94,74.6,44.93,19.05,20.52972728,
15.18,9.21,93.1,76.3,53.25,15.09,20.88803284,
19.67,10.75,95.4,74.6,41.78,22.73,20.57056037,
23.84,12.91,95.3,63.75,26.6,22.62,17.74894229,
14.98,10.99,93.7,74.7,58.99,19.46,20.37666859,
14.45,9.92,92.2,63.37,32.08,22.44,17.58172155,
17.95,10.07,78.1,44.72,21.36,23.67,12.49269326,
22.52,13.18,74.4,43.98,20.71,15.55,12.29122538,
19.41,12.87,89.4,60.51,38.32,22.59,16.72205967,
22.05,13.8,91,61.8,33.86,22.81,17.12686486,
23.44,15.48,73.7,43.45,16.16,21.84,12.17854123,
21.67,14.77,85.1,55.3,31.41,18.43,15.34954179,
16.2,11.16,93.7,64.99,28.36,17.09,18.07388915,
11.55,6473,92.2,75.7,37.5,11.05,715.5747374,
13.53,7.64,94.1,80.7,47.94,10.78,22.16633767,
17.91,9.43,95.5,68.84,29.02,18.07,19.13649961,
18.56,12.7,85.7,58.72,29.75,18.08,16.31593666,
17.1,11.79,93,80.1,59.09,17.65,21.84834846,
19.75,12.7,94.6,78,50.51,22.63,21.39017783,
22.91,13.41,95.5,75.4,33.91,22.13,20.89504206,
25.1,15.41,95.6,64.96,18.22,24.51,18.18299166,
21,14.06,96.1,47.45,15.63,22.25,13.3038487,
20.08,13.03,82.1,40.27,15.71,26.9,11.29034004,
17.96,11.8,94,71.5,45.85,26.15,19.66524376,
18.36,11.53,95.6,52.96,22.1,21.74,14.78727266,
15.6,11.37,55,37.57,21.77,21.39,10.49291857,
18.37,12.26,65.55,36.8,22.43,20.89,10.27347084,
20,11.66,77,46.21,19.76,25.83,12.9221811,
22.32,14.41,79.2,47.27,27.81,27.35,13.15092812,
17.05,12.52,78,49.86,37.88,15.04,13.78306479,
18.95,11.75,90.7,55.79,32.02,27.59,15.47935775,
17.96,12.17,79.4,58.89,31.14,16.53,16.34884239,
17.84,12.81,92,67.03,36,15.9,18.55099596,
15.88,10.02,94.3,78,46.75,12.7,21.44078946,
21.08,12.33,95.6,67.94,29.94,22.76,18.87527233,
22.58,14.71,93.9,62.03,23.81,26.75,17.30088212,
22.65,14.22,93.9,59.66,21.49,27.75,16.66455921,
24.68,15.9,88.1,48.22,21.41,28.55,13.46991906,
27.33,17.88,68.94,41.41,15.77,28.51,11.60983306,
26.16,17.75,80,43.17,13.83,20.78,12.11810118,
16.25,11.22,88.2,59.95,31.95,14.68,16.63433518,
20.14,13.07,90.4,54.26,25.75,29.07,15.11507899,
22.78,15.21,76.5,50.9,29.26,28.98,14.14782822,
23.84,15.83,82.9,51.13,26.47,28.49,14.23686415,
25.75,17.45,85.5,48.47,21.69,25.8,13.53741018,
20.48,12.35,94.9,70.9,34.61,11.24,19.63927381,
19.55,12.48,95.3,63.83,35.26,29.54,17.67359755,
20.93,14.07,88.7,58.86,32.66,29.48,16.32458697,
22.07,14.91,89.3,50.84,22.82,29.79,14.18894492,
24.44,16.25,94.6,54.13,20.42,29.24,15.13025467,
24.95,16.42,96,58.55,29.05,29.38,16.27576514,
26.35,17.66,79.7,46.9,20.81,30.5,13.1064319,
24.63,17.8,77.2,44.91,23.35,23.59,12.53004908,
23.33,17.04,91.5,66.3,48.61,12.17,18.20360018,
26.54,18.66,93.1,64.02,34.24,27.53,17.73782163,
28.38,19.86,90.7,61.26,24.92,28.01,17.07416526,
28.58,19.68,91.5,57.99,21.8,28.42,16.19498829,
24.89,17.94,83.2,57.28,21.88,17.47,15.99604239,
25.44,18.88,69.82,41.43,23.88,23.57,11.55547826,
23.64,17.4,58.3,39.21,23.23,27.06,10.94103826,
27.34,19.11,71.9,38.51,16.89,30.47,10.78905975,
29.05,19.69,77.2,40.19,12.63,30.41,11.29039009,
27.85,19.95,92.4,52.46,26.72,29.43,14.6046761,
25.95,18.41,97.1,62.31,33.2,19.69,17.27529319,
30.38,22.32,74.1,47.09,24.72,26.82,13.12709908,
33.34,23.89,74.6,46.32,15.74,27.85,12.98669139,
29.25,21.65,81.8,56.76,33.89,20.36,15.73038384,
28.18,22.12,88.4,44.95,24.52,26.62,12.53166224,
26.99,20.29,68.54,35.51,13.89,28.12,9.967778339,
26.74,19.15,70.6,44.26,23.2,31.24,12.35011757,
27.66,20.31,79.4,48.88,23,30.48,13.64072576,
23.11,18.49,88.7,64.08,38.51,24.94,17.70661779,
24.57,18.92,89,47.4,17.82,30.48,13.27131626,
25.64,19.96,85.6,48.04,21.29,26.99,13.4207675,
29.05,21.61,77.3,42.2,15.49,26.67,11.83335377,
29.11,21.91,87.2,57.1,30.24,28.83,15.86106799,
34.52,24.17,91.5,50.52,12.35,31.13,14.19463337,
32.31,23.19,95.2,52.46,16.28,30.06,14.70245728,
30.75,22.09,95.5,63.47,27.44,29.19,17.6615877,
33.34,23.78,92.7,48.2,10.83,30.21,13.55600548,
29.05,23.56,68.23,37.75,19.34,28.29,10.55984434,
26.92,20.85,55.62,35.86,25.08,27.95,9.99491071,
26.27,18.97,79.3,42.7,26.99,31.6,11.88589935,
28.59,20.98,81.8,40.4,18.94,27.15,11.3035558,
27.65,21.04,70.9,41.04,19.41,29.62,11.47941599,
31.22,22.91,61.02,38.73,22.12,30.14,10.81508713,
33.59,25.34,64.68,29.42,12.29,30.58,8.267096488,
31.95,24.48,47.54,28.63,16.21,30.23,8.025466306,
34.91,26.98,52.2,30.83,16.34,28.15,8.641438779,
35.77,28.38,58.36,34.38,16.74,29.55,9.633773749,
34.44,27.03,81.8,42.87,20.19,27.4,11.98523053,
29.13,23.99,89,57.99,28.71,22.52,16.12391512,
30.56,24.04,88.2,60.01,32.22,26.36,16.64844068,
31.17,25.89,66.54,40.69,21.93,18.45,11.36363113,
37.68,28.18,60.77,31.91,12.28,29.51,8.967043903,
32.35,24.48,88.5,52.83,27.84,23.66,14.69743739,
28.98,22.86,88.9,69.26,40.74,26.34,19.1111196,
29.18,23.49,86.1,60.36,37.15,24.75,16.69338302,
35.9,24.12,96.9,60.17,15.67,27.99,16.86982072,
33.32,23.29,95.7,63.03,26.9,29.62,17.54519988,
34.18,26.83,81.4,31.16,10.23,31.8,8.767237883,
31.62,24.16,68.28,39.74,18.4,28.04,11.12320102,
32.08,24.45,65.5,32.88,11.23,31.61,9.24546828,
34.19,24.74,68.26,31.33,7.5,30.19,8.830668451,
35.51,26.24,53.74,29.04,6.11,30.47,8.192706915,
34.64,26.73,69.94,37.13,16.2,30.48,10.40738668,
35.82,27.3,81.7,46.54,18.26,30.13,13.02727537,
38.01,28.21,82.8,46.03,13.28,28.4,12.92564732,
35.9,28.32,73.3,45.25,22.12,29.39,12.63543828,
37.48,29.23,73.2,31.43,10.62,30.67,8.841235472,
35.7,27.92,52.6,28.76,12.89,31,8.078971537,
35.56,28,43.53,26.35,11.95,30.38,7.406676,
33.13,25.95,67.83,35.39,14.48,30.14,9.930590501,
30.62,24.5,84.9,57.89,38.47,29.45,15.99706725,
30.5,23.92,86.5,62.3,42.19,26.39,17.17515839,
31.4,23.44,95.1,58.63,34.4,29.31,16.24279043,
31.02,23.25,96.5,65.4,38.94,29.61,18.06620295,
34.71,25.82,93,49.86,17.26,29.47,13.96509098,
35.68,27.23,66.61,35.49,12.75,29.01,9.96975205,
34.18,25.3,83,48.65,17.73,18.95,13.62238218,
35.42,26.78,86.4,42.19,17.07,29.63,11.81851784,
33.83,25.14,90.3,60.68,32.4,29.35,16.83235129,
37.6,28.08,86.2,30.17,9.89,30.59,8.490500023,
28.37,23.19,81.2,44.45,24.05,29.73,12.39623003,
28.45,21.56,88.9,63.89,29.51,30.09,17.75527205,
32.46,22.58,96.7,61.32,27.36,27.72,17.06415283,
37.99,26.59,90.4,52.52,24.36,26.51,14.64363522,
41.29,31.02,77.4,36.78,10.42,27.83,10.34739922,
40.64,30.55,75.1,30.97,8.69,28.33,8.72261344,
42.55,31.38,54.31,27.15,8.96,28.42,7.645983152,
32.36,25.8,88.6,52.62,22.95,26.82,14.68471214,
34.04,24.67,92.4,64.18,31.8,25.46,17.80987396,
36.65,27.05,84.3,54.12,21.05,20.06,15.12188057,
34.29,25.3,92.7,65.92,39.5,27.73,18.20368182,
38.65,25.95,94.1,58.25,20.11,27.95,16.28521492,
36.37,26.3,88.4,45.4,10.69,28.05,12.76978412,
33.04,23.44,93.5,69.77,40.64,27.92,19.25285891,
35.49,24.32,96.7,54.52,17.46,28.55,15.26820067,
32.71,25.53,84.3,47.09,24.97,28.31,13.12475578,
31.59,24.4,93.1,66.46,35.21,27.27,18.40263132,
32.07,23.46,92.9,67.86,32.42,27.08,18.82357481,
34.37,25.67,91.2,45.55,20.79,27.41,12.7292067,
35.29,26.06,82.6,48.05,18.72,28.37,13.44591538,
33.28,25.56,89,52.25,19.8,27.95,14.61082215,
29.37,23.19,91.6,72.2,50.29,20.69,19.8027505,
31.54,23.35,93.2,68.53,31.75,20.95,19.01749223,
29.38,23.81,88.9,64.86,44.86,18.8,17.85064573,
32.08,24.76,80.1,55.6,20.73,17.81,15.53859514,
31.22,24.39,83.1,51.43,28.43,26.39,14.30281149,
30.68,24.12,73.1,49.7,28.23,26.39,13.82387169,
30.69,24.58,74.4,47.07,27.64,26.99,13.09726839,
30.89,24.66,71.2,43.92,20.8,26.99,12.27421438,
31.59,24.55,86.3,51.46,29.57,26.44,14.30066316,
33.05,25.19,85.7,47.07,19.19,26.77,13.16759123,
32.92,25.31,69.01,40.72,18.73,24.1,11.39512918,
33.91,25.63,69.77,42.2,19.66,26.64,11.80228244,
33.32,25.58,61.73,37.08,20.92,26.71,10.36242664,
33.78,25.34,58.98,38.87,18.33,26.65,10.88056739,
33.84,25.77,50.59,31.43,15.8,26.49,8.812552848,
32.92,25.38,59.5,34.8,15.08,26.53,9.761501422,
35.22,25.49,84.9,46.25,14.08,25.58,12.98064664,
33.25,25.46,91.6,45.96,19.52,20.69,12.85419001,
30.35,24.56,77.9,51.39,34.63,22.83,14.23585502,
31.22,24.17,88,53.14,28.23,25.57,14.78001046,
31.93,24.76,86,49.93,23.79,24.92,13.92664647,
30.34,23.6,92,61.55,41.2,24.63,16.97867032,
32.26,23.87,94.9,58.47,29.29,24.76,16.2511564,
32.65,24.47,87,58.21,28.96,24.77,16.18265604,
32.39,24.3,91.9,64.56,33.32,24.22,17.89804554,
32.85,24.01,94.9,62.97,32.87,23.88,17.46209291,
35.29,25.91,79.8,39.56,12.95,24.83,11.11123372,
36.01,27.1,51.97,32.41,14.74,24.77,9.093484678,
29.69,23.66,87.2,67.41,42.27,23.65,18.58283631,
27.72,22.8,88.2,68.58,49.64,22.49,18.81775968,
27.72,22.28,82.2,63.82,49.52,19.67,17.51338923,
27.2,22.27,77.2,64.35,45.61,22.86,17.70251738,
27.52,20.74,89.8,66.99,40.21,21.32,18.49085578,
26.68,19.64,91.9,59.75,30.71,15.03,16.59196684,
25.37,19.23,90.7,61.43,35.69,11.5,17.00467491,
27.05,20.17,90.7,59.28,28.11,16.79,16.4887532,
26.34,19.33,81.6,66.91,36.96,11.25,18.50707481,
27.54,19.66,84.7,58.18,27.92,13.06,16.18494686,
24.09,15.75,93.9,77.7,38.96,11.4,21.46369184,
25.66,16.79,95.4,68.07,31.17,22.17,18.89663848,
23.57,16.23,95,61.91,32.12,18.87,17.17622484,
25.34,17.71,89.2,52.03,28.25,22.06,14.47091809,
25.47,19,79.3,49.02,26.65,20.9,13.64797009,
24.36,18.22,81.8,54.52,29.58,12.04,15.1508298,
25.31,16.34,94.9,65.77,28.13,10.77,18.2935182,
23.85,16.37,97.9,68.14,35.98,15.4,18.85830239,
23.11,19.89,85.8,62.79,52.63,11.91,17.19678463,
25.53,18.14,94.5,69.52,41.81,20.72,19.16952989,
27.05,19.1,88.1,54.86,23.86,20.12,15.30080898,
22.1,18.22,89,63.09,42.93,8.05,17.38443928,
18.37,16.12,93,81.3,73.1,4583,21.98331356,
21,16.31,92.8,81.9,60.87,9.44,22.31459673,
22.99,15.99,94.5,80.8,58,12.91,22.05432034,
23.51,14.39,95.9,86,51.67,9.46,23.56682971,
25.8,16.61,96.5,75.5,37.56,14.17,20.87438231,
28.45,19.84,91.4,64.87,32.83,17.13,17.9895078,
27.98,19.95,87.2,60.43,26.46,17.19,16.82641249,
29.57,20.1,89.3,57.36,24.25,18.79,15.99407953,
30.55,20.71,88,56.8,23.26,18.74,15.84799934,
30.95,21.78,78.1,46.8,20.47,17.65,13.08150547,
31.4,21.44,86.9,58.25,26.12,16.39,16.22300508,
28.14,20.33,90.6,68,32.11,16.62,18.86614753,
27.73,19.81,92.9,66.05,32.63,17.3,18.31899548,
27.25,19.22,90,71.6,38.75,15.98,19.78150634,
24.51,17.36,94.4,80,52.6,12.33,21.90995669,
26.92,17.34,95.2,74.1,38.42,16.82,20.47621896,
23.64,15.57,93.9,81.6,54.81,9.62,22.31721455,
23.96,15.57,93.1,72.7,43.88,16.33,20.02023239,
24.88,15.64,95,76.6,46.67,16.82,21.0570807,
21.53,15.29,95.5,79.5,55.61,12.78,21.73189611,
23.71,16.28,91.2,71,41.16,15.98,19.58576212,
24.49,15.53,93.6,71.7,35.04,14.69,19.8555314,
20.09,14.66,94.5,79.9,58.69,9.55,21.79923004,
19.82,13.96,95.6,78.4,49.71,7.11,21.5106499,
20.49,16.12,85.1,55.2,29.95,9.99,15.33600867,
23.53,17.24,79.2,52.44,24.61,13.6,14.61903401,
23.31,16.66,76.2,52.83,37.17,15.51,14.61087978,
29.51,18.61,78.4,49.46,18.35,15.71,13.84364428,
28.65,18.65,77.1,47.92,24.52,15.07,13.35994209,
25.22,16.89,91.8,69.71,37.43,12.88,19.27532317,
25.02,16.44,91.6,72.8,44.15,14.81,20.0444387,
22.44,15.01,93.5,81.1,52.4,14.36,22.21400484,
25.69,16.74,96.3,72.7,39.29,13.65,20.07824813,
30.51,20.23,73,47,21.53,15.2,13.12863282,
28.45,18.77,97.2,64.03,27.59,14.68,17.81563133,
22.18,13.74,100,87.6,48.21,12.75,24.05735751,
27.54,16.72,98.4,61.87,28.52,14.75,17.20439693,
26.41,16.78,84.2,58.6,28.39,14.56,16.29686501,
27.61,20.61,53.23,33.63,12.9,14.63,9.446314793,
21.02,15.68,57.77,32.45,12.25,13.07,9.118412939,
19.69,14.26,67.92,46.35,31.48,13.92,12.86518416,
26.04,17.18,76.1,42.65,9.18,15.12,12.00798243,
18.05,14.47,51.92,35.62,25.5,13.94,9.924950096,
17.65,14.07,46.71,34.05,20.57,14.54,9.517369219,
19.82,12.36,74.5,47.32,23.56,13.33,13.20054881,
23.84,13.43,82.9,55.99,20.55,14.01,15.64904796,
23.06,13.63,82.6,58.27,25.48,13.89,16.23510712,
24.71,13.04,85.5,58.81,19.43,13.82,16.44895552,
27.23,16.49,65.07,38.81,18.35,8.61,10.86305691,
27.61,19.84,55.05,30.31,17.89,12.99,8.486803472,
28.01,18.69,55.84,33.55,16.95,12.85,9.399483775,
26.76,16.76,62.21,40.13,14.43,10.54,11.26070889,
22.42,15.16,95.2,56.09,25.15,8.74,15.63075462,
20.15,11.96,96,83.7,49.52,8.74,22.96752218,
19.89,12.75,95.5,82.3,48.98,10.98,22.59104909,
19.09,11.81,96.3,85.4,60.02,9.61,23.28033174,
23,13.91,93.9,72,29.14,11.5,20.01346885,
20.22,10.26,95,69.21,34.6,12.15,19.17125728,
19.89,9.83,94.1,68.97,31.87,12.42,19.13794357,
20.44,10.21,95.6,70.7,39.47,10.02,19.52364396,
18.71,13.24,94.8,74.3,49.85,6.1,20.38396514,
19.24,11,95.3,68.85,32.02,8.83,19.10280052,
17.31,10.19,94.2,72.5,40.34,9.73,20.00971849,
13.96,8.32,96.9,83.4,49.65,3267,22.88326916,
13.95,9.41,58.54,43.52,24.64,11.48,12.13227125,
16.33,9.93,73.2,44.86,16.84,11.73,12.56813436,
18.85,10.63,91.6,67.63,29.42,11.53,18.79543482,
17.11,12.35,92.2,48.7,29.22,11.83,13.53624909,
17.9,8.66,83.3,58.98,27.83,11.43,16.40821624,
19.89,8.85,90.7,63.33,18.23,11.67,17.72666086,
18.04,7.93,90.6,64.71,20.71,11.55,18.08417626,
18.38,8.76,80.5,57.62,18.84,9.94,16.12219984,
20.62,11.34,90,64.48,31.68,10.52,17.89432168,
18.5,9.79,94.5,76.6,45.66,10.83,21.07042515,
16.58,9.47,94.6,83.2,58.51,9.84,22.70205214,
17.65,8.12,97.1,83.4,46.74,10.86,22.92520739,
18.58,8.37,97.4,76.7,32.43,10.52,21.27521664,
13.28,8.21,97.2,85.1,58.14,4.576,23.22575271,
11.31,6.81,95.7,70.1,43.65,6348,19.30686097,
12.36,4987,89.5,56.46,21.85,10.98,415.5497149,
14.87,6.44,92.4,77.4,56.4,10.23,21.14739599,
19.43,14.06,89.7,46.12,24.09,9.39,12.86119544,
14.42,8.25,94.9,73.3,42.36,3552,20.20467398,
7.72,3.546,97.5,86.6,54.55,1663,23.68827982,
9.31,3253,93.1,69.6,21.6,10.24,148.9427445,
12.51,8.48,96,90.3,82.6,2466,24.27375523,
15.88,13.9,86.5,69.87,50.56,4455,19.16034024,
18.79,12.72,96.2,80.2,52.06,6041,21.97202758,
17.13,15,94,75.8,56.67,2844,20.7067731,
18.92,12.84,97.6,75.9,49.47,6.412,20.82778939,
14.36,10.1,97.8,85.5,50.64,4416,23.44485523,
15.01,8.73,96.9,70.5,40.17,10.96,19.45974464,
16.86,8.4,97.8,81.9,54.6,5.747,22.40197815,
22.61,16.24,91,64.38,36.6,9.93,17.81091906,
20.82,17.01,73.3,55.14,36.4,9.63,15.25717362,
14.16,11.31,92.4,69.93,44.11,5.81,19.25456095,
13.89,10.85,67.48,46.02,33.37,9.16,12.75810123,
16.79,8.36,94.5,68.7,31.69,11.18,19.06518007,
14.41,7.93,95.1,83.1,50.48,8.6,22.78911378,
15.55,9.79,97.2,82.9,58.81,5.889,22.61586119,
16.79,10.99,94.3,69.79,41.68,10.94,19.24547027,
14.87,10.02,89.4,59.32,38.96,10.66,16.38650705,
11.57,7.43,96.6,79.9,48.14,3.74,21.94377032,
6266,3998,67.3,45.86,31.79,10.38,3763.079513,
7.59,3.021,69.09,41.98,24.06,11.95,11.70701737,
8.12,975,97.2,73.7,29.87,6881,22.81907241,
15.34,7.34,98.3,72.5,40.55,9.76,20.00695196,
14.49,9.65,93.3,70.8,49.16,4932,19.43218575,
14.94,11.28,95,62.86,45.35,6.288,17.29433465,
